## This file contains the contaminants added to the LC/MS map
## All contaminants will be added!
##
## Valid column entries (separate by comma):
## Name:           compound name, quote commata!
## SumFormula:     sum formula parsable by EmpiricalFormula class (see OpenMS docu - explicit isotopes are supported, e.g. "(2)H" ).
##                 Explicit charges are NOT allowed, e.g. no '+' signs please
## RTStart, RTEnd: RT interval in seconds
## Charge:         any positive integer, usually between 1 and 4
## ProfileShape:   rec, gauss
## IonSource:      valid names: ESI, MALDI, ALL; during simulation contaminant is included depending on ionization type 
##
## COLUMNS:
## Name, SumFormula, RT_start, RT_end, Intensity, Charge, ProfileShape, IonSource
##
##
## Example:
##  something, (12)C5(1)H12(16)O3,    1200,     1300,      10,      1,      gauss,        ESI
##  "something with, comma", C7H12O3,  200,      400,     123,      2,      rec,          ALL
##  compound 3, C17H12O3,             1000,     1100,      75,      1,      gauss,        MALDI

"4-HCCA", C10H7NO3, 525.547876666, 544.168183883, 1.61229437452, 1, gauss, MALDI
"n-BBS", C10H15NO2S, 1709.55249651, 1718.36900065, 15.1705618862, 1, rec, ESI
"PPG", C3H6OH2O, 723.332510699, 729.119574769, 1.59064613564, 1, rec, ESI
"PEG", C2H4OH2O, 1251.65637257, 1262.49409852, 15.550443227, 1, gauss, ESI
"BTH", C15H24O, 1776.08532605, 1825.41908908, 8.29625616943, 1, gauss, ESI
"DCU", C13H24N2O, 1687.24646006, 1742.36234833, 5.43981171887, 1, rec, ESI
"4-HCCA", C10H7NO3, 1744.24218897, 1754.68685516, 2.12534593042, 1, rec, MALDI
"PPG", C3H6OH2O, 227.657039538, 258.645161738, 14.7317090223, 1, gauss, ESI
"n-BBS", C10H15NO2S, 287.742498728, 318.577530217, 3.70905077297, 1, gauss, ESI
"PEG", C2H4OH2O, 147.219967879, 464.976313463, 12.142777224, 1, gauss, ESI
"n-BBS", C10H15NO2S, 1759.60317967, 1779.1071746, 47.748397909, 1, gauss, ESI
"PEG", C2H4OH2O, 517.606332267, 530.403477197, 7.87341331978, 1, rec, ESI
"TEA.HCl", C6H15N, 1174.59847097, 1187.63261247, 16.0101613886, 1, gauss, ESI
"TEA.HCl", C6H15N, 1498.95769755, 1530.92436565, 5.66024706819, 1, gauss, ESI
"TBA", C16H36N, 190.789745719, 203.194524927, 6.72586302291, 1, gauss, ESI
"Trityl cation", C19H15, 1845.68278258, 1866.42087273, 1.8392975311, 1, gauss, ESI
"BTH", C15H24O, 273.033554096, 283.091377693, 4.01563276024, 1, rec, ESI
"PPG", C3H6OH2O, 1870.68922553, 1876.72145714, 9.69799677793, 1, rec, ESI
"Triton", C14H22OC2H4O, 1867.56476934, 1885.8332146, 3.17806153086, 1, gauss, ESI
"DMSO", C2H6OS, 604.913601219, 616.101938694, 2.10233006888, 1, gauss, ESI
"PEG", C2H4OH2O, 535.524455755, 537.633820569, 20.461990103, 1, gauss, ESI
"Triton", C15H24OC2H4O, 1984.28956743, 2002.67962631, 5.08804131233, 1, rec, ESI
"TBP", C12H27O4P, 1554.82940224, 1574.80647744, 9.10764697496, 1, gauss, ESI
"MMT", C20H17O, 1421.55589919, 1446.5348647, 11.9736851666, 1, gauss, ESI
"PPG", C3H6OH2O, 1664.97760063, 1693.89589323, 13.5264522731, 1, rec, ESI
"Triton", C14H22OC2H4O, 965.661017258, 982.472301117, 27.602490312, 1, rec, ESI
"PEG", C2H4OH2O, 1150.90062241, 1181.82822696, 0.651002466404, 1, gauss, ESI
"TPO", C18H15OP, 543.177828833, 559.999525795, 1.72242734551, 1, gauss, ESI
"Dibutylphthalate", C16H22O4, 1946.05543874, 1982.79289706, 37.7636630555, 1, gauss, ESI
"Triton, reduced", C14H28OC2H4O, 1054.44664656, 1060.16789033, 18.6884558033, 1, gauss, ESI
"Oleamide", C18H35NO, 1704.76744491, 1720.51361586, 11.6076664454, 1, gauss, ESI
"PEG", C2H4OH2O, 1197.62465593, 1220.46187104, 1.41787290448, 1, rec, ESI
"Stearamide", C18H37NO, 495.671138325, 510.114022742, 7.88935386883, 1, gauss, ESI
"Triton", C15H24OC2H4O, 1946.20398823, 1957.35298052, 15.8712307771, 1, gauss, ESI
"n,n-DDA", C16H33NO3, 1479.3359732, 1482.85720794, 5.84136483659, 1, gauss, ESI
"PPG", C3H6OH2O, 166.758673188, 175.611038341, 10.7146558073, 1, gauss, ESI
"Triton, reduced", C15H30OC2H4O, 1235.87362523, 1273.70421243, 12.6374967717, 1, rec, ESI
"Triton", C14H22OC2H4O, 1199.88569378, 1228.47220611, 4.88559286203, 1, gauss, ESI
"Dibutylphthalate", C16H22O4, 1363.75199661, 1371.66306848, 7.73265712893, 1, gauss, ESI
"Oleamide", C18H35NO, 964.049127219, 985.247330841, 6.87071071974, 1, gauss, ESI
"PEG", C2H4OH2O, 1538.62172655, 1552.40078524, 22.2875980112, 1, rec, ESI
"Stearamide", C18H37NO, 1363.24565863, 1378.25598965, 3.29721127693, 1, gauss, ESI
"PPG", C3H6OH2O, 1644.12753195, 1658.75535544, 4.92796505452, 1, gauss, ESI
"Triton", C15H24OC2H4O, 1660.92962678, 1670.29396971, 8.37474899092, 1, gauss, ESI
"DBS", C18H34O4, 1525.12692008, 1609.97022646, 6.94512890186, 1, gauss, MALDI
"Dibutylphthalate", C16H22O4, 1655.7747942, 1677.7844976, 5.3075460763, 1, gauss, ESI
"Triton", C14H22OC2H4O, 440.05807912, 464.176828685, 7.18699738897, 1, rec, ESI
"PEG", C2H4OH2O, 1896.07436382, 1902.27041196, 4.0580494508, 1, gauss, ESI
"Triton, reduced", C14H28OC2H4O, 882.276663098, 898.448045473, 12.149178931, 1, gauss, ESI
"DGBE", C8H18O3, 1812.84649284, 1835.76316924, 8.54677752532, 1, gauss, ESI
"TPP", C18H15O4P, 379.237558169, 400.850971967, 9.31936511886, 1, rec, ESI
"PEG", C2H4OH2O, 1397.87309394, 1400.79498534, 4.58619085655, 1, gauss, ESI
"PPG", C3H6OH2O, 1639.28353069, 1658.47173667, 1.81573436226, 1, gauss, ESI
"Triton", C15H24OC2H4O, 188.102195797, 197.931441569, 3.54505828751, 1, gauss, ESI
"Tributyl tin formate", C13H28O2S, 519.018115594, 530.120922022, 3.97617370379, 1, gauss, ESI
"Triton, reduced", C15H30OC2H4O, 858.83274202, 919.739572144, 6.70675230251, 1, gauss, ESI
"Erucamide", C22H43NO, 169.824466464, 215.743758688, 12.1206976631, 1, gauss, ESI
"Triton", C14H22OC2H4O, 1034.41379802, 1046.466014, 9.24851973039, 1, gauss, ESI
"PPG", C3H6OH2O, 1280.60055216, 1291.50831575, 13.2493118582, 1, gauss, ESI
"PEG", C2H4OH2O, 1165.66169701, 1173.99426929, 2.74209858243, 1, gauss, ESI
"Triton", C15H24OC2H4O, 1056.95728567, 1069.46867354, 8.20827182899, 1, gauss, ESI
"Polysiloxane", C2H6SiO5, 580.010078526, 587.591948669, 4.92577628134, 1, gauss, ESI
"", C22H47N2OCl, 732.137652832, 737.611851077, 8.48374734327, 1, gauss, ESI
"Erucamide", C22H43NO, 1350.13176879, 1368.62786538, 10.3790406224, 1, gauss, ESI
"Triton", C14H22OC2H4O, 597.13213061, 611.928976811, 9.08669499308, 1, gauss, ESI
"PEG", C2H4OH2O, 1132.61297947, 1136.05048864, 12.7123643582, 1, gauss, ESI
"PPG", C3H6OH2O, 761.999130429, 799.747106, 3.75302716323, 1, gauss, ESI
"Triton, reduced", C14H28OC2H4O, 390.285794983, 466.766952238, 3.76464561676, 1, gauss, ESI
"BTAC-228", C25H54NCl, 1488.10975777, 1500.28997524, 1.91972812712, 1, gauss, ESI
"Polysiloxane", C2H6SiO5, 858.198514944, 861.228621098, 10.8589491403, 1, rec, ESI
"PEG", C2H4OH2O, 637.769093669, 651.725664341, 9.09170660539, 1, rec, ESI
"DEHA", C22H42O4, 1880.99268615, 1890.74781559, 5.51068493347, 1, rec, ESI
"DOA", C22H42O4, 709.908224303, 723.394352877, 4.65840731792, 1, rec, ESI
"Triton", C15H24OC2H4O, 497.967275598, 503.195128725, 2.80081786339, 1, rec, ESI
"4-HCCA", C10H7NO3, 359.461576046, 363.143995834, 6.45934036312, 1, rec, MALDI
"Triton, reduced", C15H30OC2H4O, 1651.98215113, 1664.52368003, 5.07354925952, 1, gauss, ESI
"Triton", C14H22OC2H4O, 592.200040921, 679.987844902, 4.07165150362, 1, gauss, ESI
"Polysiloxane", C2H6SiO5, 683.437604047, 696.496854077, 13.8344862422, 1, gauss, ESI
"PPG", C3H6OH2O, 1605.54599606, 1617.10992658, 1.6829294592, 1, gauss, ESI
"Diisooctyl phthalate", C24H38O4, 1276.07905692, 1310.01658789, 33.7953924052, 1, gauss, ESI
"PEG", C2H4OH2O, 141.837556963, 192.465920075, 10.5543134056, 1, gauss, ESI
"Triton", C15H24OC2H4O, 1408.89548477, 1460.63541446, 2.40121467073, 1, rec, ESI
"PPG", C3H6OH2O, 1689.97697589, 1702.42071408, 5.65985980898, 1, gauss, ALL
"Triton", C14H22OC2H4O, 1681.10846617, 1684.9749312, 39.1559834902, 1, gauss, ALL
"PEG", C2H4OH2O, 420.444779331, 429.818171771, 3.46411628269, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 243.932733919, 252.660567227, 2.33233060456, 1, gauss, ALL
"Diisooctyl phthalate", C24H38O4, 1553.95041509, 1556.88557505, 32.4731664753, 1, gauss, ALL
"PEG", C2H4OH2O, 363.249245004, 378.38527954, 5.00636403482, 1, gauss, ALL
"Triton", C15H24OC2H4O, 1092.41091616, 1125.32124611, 75.9208574388, 1, gauss, ALL
"PPG", C3H6OH2O, 330.150378047, 334.471611127, 4.39817928717, 1, gauss, ALL
"Triton, reduced", C15H30OC2H4O, 1485.57050852, 1500.32814935, 3.49199322246, 1, gauss, ALL
"Triton", C14H22OC2H4O, 1058.08352309, 1065.97726644, 14.925716663, 1, gauss, ALL
"Polysiloxane", C2H6SiO6, 151.505112079, 157.776192756, 5.68311496099, 1, rec, ALL
"Diisooctyl phthalate", C24H38O4, 1672.66229373, 1687.61852461, 4.39193835764, 1, rec, ALL
"PEG", C2H4OH2O, 343.93577062, 350.227963549, 3.82066386551, 1, rec, ALL
"4-HCCA", C10H7NO3, 1628.77065253, 1631.89360432, 16.2045827453, 1, gauss, MALDI
"Triton", C15H24OC2H4O, 112.642039342, 139.032934091, 7.7808674465, 1, gauss, ALL
"4-HCCA", C10H7NO3, 1780.41821578, 1794.67845562, 3.07747733714, 1, gauss, MALDI
"Polysiloxane", C2H6SiO6, 901.191032576, 934.997488177, 21.9714952359, 1, gauss, ALL
"PPG", C3H6OH2O, 1521.77694634, 1523.47742038, 2.78279896078, 1, gauss, ALL
"Triton", C14H22OC2H4O, 321.506065675, 342.14301383, 8.17620505686, 1, gauss, ALL
"DCU", C13H24N2O, 1756.88597575, 1786.84324741, 33.5170367343, 1, gauss, ALL
"PEG", C2H4OH2O, 1300.84957002, 1308.11447778, 7.62788840173, 1, gauss, ALL
"nylon ", C24H44N4O4, 65.0447897758, 230.057263175, 11.8610295879, 1, gauss, ALL
"Diisooctyl phthalate", C24H38O4, 1755.71877507, 1784.69860259, 8.2416788444, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 1843.21289173, 1852.06865316, 1.45542150022, 1, gauss, ALL
"PEG", C2H4OH2O, 1005.4260943, 1021.78219241, 13.7550443744, 1, gauss, ALL
"Polysiloxane", C2H6SiO6, 164.201626978, 172.951000575, 17.9074119529, 1, gauss, ALL
"PPG", C3H6OH2O, 307.701579438, 325.7017903, 0.622506725486, 1, gauss, ALL
"Triton", C15H24OC2H4O, 580.913235462, 609.056727323, 2.50674644908, 1, gauss, ALL
"Triton, reduced", C15H30OC2H4O, 223.311268696, 233.780820445, 0.469286002272, 1, rec, ALL
"Triton", C14H22OC2H4O, 703.125976555, 712.597765582, 13.1131139022, 1, gauss, ALL
"PEG", C2H4OH2O, 1021.2422745, 1032.07259696, 9.23482119974, 1, gauss, ALL
"PPG", C3H6OH2O, 594.292884552, 612.997528541, 2.04245590893, 1, rec, ALL
"Triton", C15H24OC2H4O, 1487.84336527, 1497.6230108, 4.99020369074, 1, gauss, ALL
"Triton", C14H22OC2H4O, 931.588000961, 953.321510233, 5.2983532157, 1, rec, ALL
"DPDMA", C34H72NCl, 1056.73447779, 1112.08700322, 3.7398834287, 1, gauss, ALL
"PEG", C2H4OH2O, 1458.53179811, 1470.01224196, 11.0266571838, 1, rec, ALL
"Triton, reduced", C14H28OC2H4O, 1471.15869602, 1490.69394543, 45.4501853656, 1, gauss, ALL
"Polysiloxane", C2H6SiO7, 1717.1216694, 1726.73306921, 16.9509854757, 1, gauss, ALL
"PEG", C2H4OH2O, 1982.53025039, 1988.40759838, 3.38275870988, 1, gauss, ALL
"PPG", C3H6OH2O, 1724.91851952, 1748.40442538, 2.90442627704, 1, gauss, ALL
"Triton", C15H24OC2H4O, 1664.70325063, 1675.84582001, 2.8536930324, 1, rec, ALL
"Triton, reduced", C15H30OC2H4O, 1815.73718866, 1821.06761891, 3.13015755338, 1, gauss, ALL
"Triton", C14H22OC2H4O, 541.755444221, 562.844750799, 7.0025236031, 1, gauss, ALL
"DDTDP", C30H58O4S, 1358.76264086, 1398.51787413, 5.12807373416, 1, gauss, ALL
"Polysiloxane", C2H6SiO7, 1190.53190322, 1258.76167947, 21.9478416565, 1, gauss, ALL
"PPG", C3H6OH2O, 1281.00871971, 1297.74566868, 4.92504455724, 1, gauss, ALL
"SPDMA", C36H76NCl, 658.435415641, 673.146315294, 78.1689136572, 1, rec, ALL
"PEG", C2H4OH2O, 1069.30494038, 1123.91288036, 2.97911993771, 1, gauss, ALL
"Triton", C15H24OC2H4O, 1806.87876399, 1851.12457112, 7.4176293384, 1, gauss, ALL
"DDTDP", C30H58O5S, 267.437010669, 282.877567779, 10.1897548174, 1, gauss, ALL
"Irganox", C35H62O3, 597.578170961, 599.510015928, 7.00670436936, 1, gauss, ALL
"Polysiloxane", C2H6SiO7, 313.830929854, 327.674440075, 24.3136533342, 1, rec, ALL
"Triton", C14H22OC2H4O, 1525.95126795, 1541.78551959, 3.85112315038, 1, gauss, ALL
"Acetic acid-Fe-O- complex", C2H4O2, 966.687175146, 972.663987885, 3.60161958485, 1, gauss, ESI
"PEG", C2H4OH2O, 652.2504774, 657.872506566, 2.32947340004, 1, gauss, ALL
"PPG", C3H6OH2O, 1474.14886785, 1508.05950219, 20.755995802, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 1758.97856316, 1767.4983231, 2.88979433011, 1, gauss, ALL
"PEG", C2H4OH2O, 1528.38107275, 1553.27660863, 0.702057401574, 1, gauss, ALL
"DDTDP", C30H58O6S, 1284.22299629, 1293.07839711, 16.3662093036, 1, rec, ALL
"DSDMA", C38H80NCl, 743.986767538, 751.996886734, 1.22942869274, 1, gauss, MALDI
"Triton", C15H24OC2H4O, 1641.03141982, 1644.32664664, 12.0893967148, 1, gauss, ALL
"DDTDP", C30H58O5S, 207.792300003, 244.923830155, 10.9159175651, 1, gauss, ALL
"Irganox", C35H62O3, 1088.59587327, 1092.14589977, 9.99950587248, 1, gauss, ALL
"Acetic acid-Fe-O- complex", C2H4O2, 947.309332787, 971.756384031, 8.07036587052, 1, gauss, ESI
"Triton, reduced", C15H30OC2H4O, 1578.58538853, 1697.60397483, 19.6405471003, 1, gauss, ALL
"Triton", C14H22OC2H4O, 744.075185094, 776.852515414, 11.3667184708, 1, gauss, ALL
"PPG", C3H6OH2O, 247.36713027, 279.694154967, 4.10915357107, 1, gauss, ALL
"4-HCCA", C10H7NO3, 564.560012193, 568.775428584, 2.67785505048, 1, rec, MALDI
"PEG", C2H4OH2O, 1955.45973157, 1985.90434035, 8.06666519626, 1, gauss, ALL
"Triton", C15H24OC2H4O, 1101.85400687, 1103.92331821, 17.5479284747, 1, gauss, ALL
"Polysiloxane", C2H6SiO8, 429.99044422, 454.12418917, 4.02461088254, 1, gauss, ALL
"PPG", C3H6OH2O, 1340.57383419, 1347.01190575, 0.884109869614, 1, gauss, ALL
"Triton", C14H22OC2H4O, 1068.91220622, 1088.05262506, 10.2996851925, 1, gauss, ALL
"PEG", C2H4OH2O, 895.483446173, 907.932555465, 12.0806694292, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 105.236877041, 134.370427065, 2.83010059993, 1, gauss, ALL
"PEG", C2H4OH2O, 947.479734099, 962.554260423, 57.5225336215, 1, gauss, ALL
"Polysiloxane", C2H6SiO8, 911.452349747, 931.232329369, 3.70375193015, 1, gauss, ALL
"Triton", C15H24OC2H4O, 1051.32751932, 1058.92996945, 0.605581535117, 1, gauss, ALL
"Acetic acid-Fe-O- complex", C2H4O2, 1147.51315445, 1159.5968891, 8.60008295423, 1, gauss, ESI
"PPG", C3H6OH2O, 532.408929298, 543.770738763, 13.532533252, 1, gauss, ALL
"Triton, reduced", C15H30OC2H4O, 643.261799901, 710.376484895, 106.029550157, 1, gauss, ALL
"Triton", C14H22OC2H4O, 731.631017104, 747.021399218, 5.97291727243, 1, gauss, ALL
"4-HCCA", C10H7NO3, 225.439821121, 234.931014524, 4.15814635952, 1, rec, MALDI
"Polysiloxane", C2H6SiO8, 729.23259493, 767.744693647, 16.0535924958, 1, rec, ALL
"PEG", C2H4OH2O, 1308.09952858, 1342.14672848, 14.2422554228, 1, gauss, ALL
"CHAPS", C32H58N2O7S, 806.31673785, 835.812222621, 7.33564455369, 1, gauss, ALL
"Triton", C15H24OC2H4O, 697.164838287, 700.467489949, 32.7934763226, 1, gauss, ALL
"PPG", C3H6OH2O, 659.722688765, 665.74354613, 2.52039409675, 1, rec, ALL
"Propionic acid Fe-O complex", C3H6O2, 161.422330461, 253.608511937, 7.09800698791, 1, gauss, ESI
"Triton", C14H22OC2H4O, 1112.3264239, 1137.30550223, 13.3266148573, 1, gauss, ALL
"PEG", C2H4OH2O, 901.869198565, 975.956370324, 6.30488477675, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 1533.28842341, 1542.21560005, 21.4874709895, 1, gauss, ALL
"PEG", C2H4OH2O, 840.270170804, 849.181823005, 9.80327062142, 1, rec, ALL
"PPG", C3H6OH2O, 496.834760758, 503.424843039, 8.57394240165, 1, rec, ALL
"Triton", C15H24OC2H4O, 1797.85625186, 1853.92516385, 4.32444202732, 1, gauss, ALL
"Triton, reduced", C15H30OC2H4O, 1588.57070343, 1610.057584, 2.06381310762, 1, gauss, ALL
"Triton", C14H22OC2H4O, 824.186017607, 834.346537994, 5.25639554602, 1, gauss, ALL
"Polysiloxane", C2H6SiO9, 244.516450425, 251.907855345, 3.37734859341, 1, gauss, ALL
"PEG", C2H4OH2O, 247.547795945, 268.797594184, 3.11918661637, 1, rec, ALL
"PPG", C3H6OH2O, 786.614260943, 788.060789399, 5.47140778741, 1, rec, ALL
"Triton", C15H24OC2H4O, 474.18530309, 486.359205661, 11.8446942219, 1, gauss, ALL
"Polysiloxane", C2H6SiO9, 1643.2797577, 1646.42544934, 7.19576921789, 1, gauss, ALL
"Triton", C14H22OC2H4O, 488.094348525, 495.725375258, 7.39241583882, 1, gauss, ALL
"PEG", C2H4OH2O, 1717.48356955, 1719.75995629, 7.39229047624, 1, gauss, ALL
"Triton, reduced", C14H28OC2H4O, 749.516931208, 799.16234078, 14.0099551697, 1, gauss, ALL
"PEG", C2H4OH2O, 636.469885022, 645.863335616, 4.5253081002, 1, rec, ALL
"PPG", C3H6OH2O, 1152.34198087, 1192.43295983, 22.3289428798, 1, gauss, ALL
"nylon ", C36H66N6O6, 1961.9562489, 2008.1192321, 1.1406683334, 1, gauss, ALL
